"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.720963354012903,0.189967704311661,"Hunter",3.69665495861991
"2","competitor","C-2",0.252490272311015,0.829995167872083,"Hunter",1.08352478975094
