"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.726428044012903,0.121795904311661,"Hunter",3.87071026138477
"2","competitor","C-2",0.213398422311015,0.886111867872083,"Hunter",1.2575800925158
