"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.724033304012903,0.393358674311661,"Hunter",3.26196701715092
"2","competitor","C-2",0.347314562311015,0.712096877872082,"Hunter",6.12321747176286
