"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.776149994012903,0.371362064311661,"Hunter",5.88380359228808
"2","competitor","C-2",0.403160862311015,0.703086277872082,"Hunter",6.12321747176286
