"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.233279034012903,0.213542184311661,"Hunter",6.03692181045933
"2","competitor","C-2",0.239225152311015,0.742732047872082,"Hunter",5.14707250896129
