"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.845099424012903,0.413209474311661,"Hunter",5.13253345343127
"2","competitor","C-2",0.424982872311015,0.761777387872082,"Hunter",1.15210306848295
