"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.775881414012903,0.149261594311661,"Hunter",0.506968541091805
"2","competitor","C-2",0.184539682311015,0.837458267872083,"Hunter",4.17702367940243
