"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.198917764012903,0.281196814311661,"Hunter",1.28590452646789
"2","competitor","C-2",0.270159782311015,0.812020517872083,"Hunter",0.396055224969849
