"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.782702554012903,0.387204244311661,"Hunter",3.36608476353584
"2","competitor","C-2",0.435324422311015,0.618417127872082,"Hunter",4.57205761053986
