"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.828266684012903,0.349365454311661,"Hunter",5.88380359228808
"2","competitor","C-2",0.346608372311015,0.701738677872082,"Hunter",3.16541738120818
