"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.781061814012903,0.283031334311661,"Hunter",5.94490121528361
"2","competitor","C-2",0.254979022311015,0.733680147872082,"Hunter",6.09621707961387
