"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.631639944012903,0.301636564311661,"Hunter",4.66706529937431
"2","competitor","C-2",0.330213532311015,0.654202657872082,"Hunter",4.23791198734771
