"","V1","V2"
"1",-0.290716488307392,-0.0635296350868239
"2",-0.251813821107153,-0.435297443482917
"3",-0.318102206895516,-0.417606342107981
"4",-0.0549540077476811,-0.243109792148598
"5",-0.059160952316784,-0.391601205121657
"6",-0.0197011041233993,-0.312369099956049
"7",-0.199372110343923,-0.0740356160521675
"8",-0.0980168777880963,-0.997655429577172
"9",-0.917221517182809,-0.0689945762747402
"10",-0.21910931853111,-0.35136048558315
"11",-0.0891819727828605,-0.932422771458295
"12",-0.101771438078108,-0.714160634969809
"13",-0.296439032854597,-0.482000135287163
"14",-0.904838621603998,-0.06477375369462
"15",-0.544861055748199,-0.54495677928001
"16",-0.268123726373796,-0.357584903153102
"17",-0.370778595794068,-0.00964507441379562
"18",-0.144708990103379,-0.54985914206994
"19",-0.00926494719022555,-0.623344613292005
"20",-0.045264838818213,-0.243464719840441
"21",-0.226261823046829,-0.444394126364525
"22",-0.0957008090762236,-0.543167923372003
"23",-0.349405141567257,-0.02314924598004
"24",-0.646445770201993,-0.0350518433379138
"25",-0.460453602924938,-0.226003927955157
"26",-0.0818285009963112,-0.234156990905903
"27",-0.149038455161844,-0.238992595836054
"28",-0.379869647264098,-0.486049482689105
"29",-0.0441910570499634,-0.492817321518485
"30",-0.188773063042923,-0.0734323862501384
"31",-0.030930304876781,-0.732052088282085
"32",-0.605470037774075,-0.0186798065014526
"33",-0.0370779496903686,-0.594148807277724
"34",-0.109696190393472,-0.326066058929348
"35",-0.535074106207593,-0.566281439673698
"36",-0.0623404398388173,-0.347572886220021
"37",-0.464520422841531,-0.028657464244295
"38",-0.876629730094865,-0.0643571302576106
"39",-0.209504286209998,-0.540938652278845
"40",-0.0100853684144343,-0.495704333836591
"41",-0.380174710998879,-0.354362626955419
"42",-0.0404439495999115,-0.510433059090617
"43",-0.71071697176189,-0.022616896290424
"44",-0.597804645685945,-0.407639696716381
"45",-0.212562704904573,-0.0758004515430984
"46",-0.0506046224513554,-0.845820139495308
"47",-0.0143844817693979,-0.409764188645542
"48",-0.405285209271181,-0.13292782101837
"49",-0.436192167713845,-0.00179898636646995
"50",-0.328196371074505,-0.144942614724082
"51",-0.191496644778431,-0.0918996224094713
"52",-0.431653895741312,-0.00159851545666309
"53",-0.181393485426144,-0.142217514906469
"54",-0.0255076889719479,-0.320057256623614
"55",-0.0857696385739325,-0.767088522888419
"56",-0.0436159922933688,-0.535663443391087
"57",-0.288772754412979,-0.0526526142368337
"58",-0.0276037265896701,-0.305339910407449
"59",-0.0948697646834811,-0.871944510338766
"60",-0.35815131765511,-0.496086916252573
"61",-0.0690126110541246,-0.405360312771356
"62",-0.278991441610619,-0.562546095850118
"63",-0.0544341740693544,-0.277562615390404
"64",-0.647112277990036,-0.0293586822242549
"65",-0.225438949129571,-0.124828005901908
