"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.805645684012903,0.312958994311661,"Hunter",2.10451694212655
"2","competitor","C-2",0.366144382311015,0.712650127872082,"Hunter",6.09621707961387
