"","V1","V2"
"1",-0.322743825698886,-0.0309341630872765
"2",-0.327284345318355,-0.289569976302581
"3",-0.248364334108251,-0.286489369759171
"4",-0.0458936954131293,-0.0907786750806019
"5",-0.0316667254446846,-0.197415368656675
"6",-0.029127258710103,-0.131711459702813
"7",-0.192098291130567,-0.0102511003223906
"8",-0.11923299417882,-0.646511088845433
"9",-0.928427961511381,-0.210290064675198
"10",-0.285479095039664,-0.219516421926182
"11",-0.118678400445115,-0.597705768728761
"12",-0.154751770390671,-0.446034359119996
"13",-0.225363643651345,-0.326523209542135
"14",-0.912042213273657,-0.203516459111818
"15",-0.650782463352778,-0.452866362103501
"16",-0.207376787874325,-0.229863205031766
"17",-0.382794833094875,-0.0135841315829515
"18",-0.208447667967688,-0.340866867114482
"19",-0.0194803523369409,-0.352067403025073
"20",-0.0591639124085624,-0.0897358378679083
"21",-0.299072782222736,-0.288726106930861
"22",-0.0542073942928545,-0.315658119337376
"23",-0.370589240970716,-0.0178227269468289
"24",-0.626896092960982,-0.107614546394471
"25",-0.398545955903144,-0.189583581752337
"26",-0.0635275239303817,-0.091354795411068
"27",-0.195115129059346,-0.117811437787903
"28",-0.300646274535454,-0.352456201090815
"29",-0.0821778100976979,-0.269950363324288
"30",-0.186355410437241,-0.00713174375631215
"31",-0.0239980776186103,-0.435148422687053
"32",-0.628975040860527,-0.0869940853829503
"33",-0.0144567483445991,-0.336900300136921
"34",-0.0741718268752513,-0.164121085831171
"35",-0.641622712727305,-0.465453782520156
"36",-0.0368138534526196,-0.166827214542037
"37",-0.444787080285747,-0.051692112610469
"38",-0.897211565211167,-0.196096282085807
"39",-0.147065100474557,-0.344851489370661
"40",-0.000552787924143331,-0.259430536043561
"41",-0.30976061949467,-0.258554565479605
"42",-0.0154685703432928,-0.277602752876995
"43",-0.722370527464345,-0.118769206591922
"44",-0.696221315816917,-0.368751773456122
"45",-0.200710638721418,-0.0149528213761813
"46",-0.0620582321111454,-0.523522668486598
"47",-0.00475197325990406,-0.198940269213677
"48",-0.461947756050256,-0.114615194534885
"49",-0.445168351176923,-0.026214202450584
"50",-0.382096752179429,-0.101321500876443
"51",-0.216244580084884,-0.0228564037674441
"52",-0.436929044888919,-0.0245586325556547
"53",-0.156584196228929,-0.0530309865850198
"54",-0.0439855932797279,-0.139434831993884
"55",-0.131263228370582,-0.479049322760276
"56",-0.0816519549183894,-0.300550622584786
"57",-0.272455946795648,-0.0195542616505037
"58",-0.0447318852717968,-0.129376074165354
"59",-0.135635594651679,-0.556597348873523
"60",-0.280313327346654,-0.353622090341885
"61",-0.0379971355584033,-0.209852019776849
"62",-0.362996078390668,-0.389122630611612
"63",-0.039112673049121,-0.114974346846546
"64",-0.630839430529339,-0.103920319734366
"65",-0.265113990836373,-0.0570041913595684
"66",-0.227759183131377,-0.000879702738324905
"67",-0.0318230323257798,-0.322498928708331
"68",-0.0879192525271505,-0.603676404742573
"69",-0.170003044168729,-0.0167711178094529
"70",-0.0966731230548196,-0.199407996915888
"71",-0.0579593840436617,-0.234703851511406
"72",-0.282921841206081,-0.00677094267622954
"73",-0.265899736088918,-0.383291562586367
"74",-0.014438503699676,-0.299823707934174
"75",-0.8199063840016,-0.160133906515345
"76",-0.452443746777918,-0.316458295390381
"77",-0.711463772980469,-0.338855971743807
"78",-0.0210203683605837,-0.345268376955465
"79",-0.10287179967811,-0.133282335999492
"80",-0.361320309935678,-0.0734776425733781
"81",-0.0911805408231747,-0.290470384982796
"82",-0.247562721628881,-0.0743542700018224
"83",-0.234140714186558,-0.0101008206356182
"84",-0.0961524828447052,-0.112252718490655
"85",-0.275408625080342,-0.0906743430069472
"86",-0.543340271991493,-0.0972911312144533
"87",-0.307092847514403,-0.0030357294578815
"88",-0.265182049519781,-0.0430208456855967
"89",-0.471335265203369,-0.161099604483895
"90",-0.73869387657603,-0.467641625818309
"91",-0.18657846474717,-0.393462574205383
"92",-0.162937712052357,-0.760099344633131
"93",-0.536897021256672,-0.0538587140834708
"94",-0.884891096771599,-0.195301040125382
"95",-0.00587202469938252,-0.194325045245115
"96",-0.00937716273572475,-0.166877646228102
"97",-0.398514719667722,-0.138180331169411
"98",-0.299085503864516,-0.08021718680652
"99",-0.0965551682113351,-0.437107518826752
"100",-0.166779609286773,-0.314979411542425
"101",-0.0543980545637579,-0.0929059682607539
"102",-0.803120904077729,-0.153136542304985
"103",-0.474245061661283,-0.0752106771391743
"104",-0.562904984049241,-0.0600454233214338
"105",-0.360740248076345,-0.121113817837858
"106",-0.0521081009701773,-0.0771311539453994
"107",-0.296398504953503,-0.0626573954884266
"108",-0.434939807063291,-0.109540733998469
"109",-0.363319129765776,-0.0879678268598074
"110",-0.106074125306003,-0.209328266339562
"111",-0.113611293712416,-0.225619016277652
"112",-0.0259830212794233,-0.121845091138736
"113",-0.0281182007355893,-0.431462106701559
"114",-0.588325611476738,-0.0883929084483266
"115",-0.200541805445233,-0.107033922060535
"116",-0.560920353754553,-0.104368815398826
"117",-0.179753087655515,-0.024749418721077
"118",-0.26816178787711,-0.0120729902570545
"119",-0.657560820740488,-0.491965030088651
"120",-0.244857180580929,-0.21147061266227
"121",-0.01413093160313,-0.385333608062664
"122",-0.103896564378683,-0.30355860618124
"123",-0.0905361093760835,-0.612057508632621
"124",-0.0633657629067604,-0.210370802135444
"125",-0.252649796163439,-0.018767637809781
"126",-0.382346344563397,-0.098207045264693
"127",-0.0680707117777188,-0.0731065953262383
"128",-0.654826483502998,-0.164916101920002
"129",-0.0276524667193176,-0.158984721464761
"130",-0.645198306869369,-0.174854941139974
"131",-0.601556295586038,-0.113467419865955
"132",-0.304762613264322,-0.0222351187313712
"133",-0.0359790012262648,-0.100515060488488
"134",-0.0361499976639212,-0.218009667462781
"135",-0.556362835866116,-0.0831069124813954
"136",-0.160342612759559,-0.138829245763548
"137",-0.437482504237386,-0.204296720668085
"138",-0.0898274364351602,-0.150912539518988
"139",-0.314256509397861,-0.333481447217072
"140",-0.0174022695199236,-0.311605971002805
"141",-0.282650020891328,-0.0416680500607133
"142",-0.0150652059730786,-0.224829409281322
"143",-0.356710050201992,-0.23374277870388
"144",-0.17793462969812,-0.0480205523146638
"145",-0.106985564909577,-0.140876085577014
"146",-0.790908549077082,-0.15018479683196
"147",-0.777388858546544,-0.554604740999161
"148",-0.0351076490544633,-0.449194221520195
"149",-0.0206625186613261,-0.298604097677532
"150",-0.192097587126605,-0.240758370121481
