"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.680054404012903,0.269647454311661,"Hunter",0.448351048466524
"2","competitor","C-2",0.370043472311015,0.760096837872082,"Hunter",1.21103567073667
