"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.731670944012903,0.240186604311661,"Hunter",2.54611240606443
"2","competitor","C-2",0.309359242311015,0.952436867872083,"Hunter",0.744382775399048
