"","V1","V2"
"1",-0.254735790145686,-0.067750123058408
"2",-0.0730900546410407,-0.443208025666402
"3",-0.648395240426663,-0.356608578529198
"4",-0.1738723419254,-0.208555131162536
"5",-0.246533414006952,-0.341496529327605
"6",-0.0761389658730459,-0.2824683415079
"7",-0.304242377842076,-0.0541366667044806
"8",-0.127981892204015,-0.947002392631232
"9",-0.939151911373305,-0.090070106325015
"10",-0.0711496147406175,-0.356970411344836
"11",-0.0886064058677335,-0.888385281432233
"12",-0.0128242461097851,-0.691998209503856
"13",-0.633569998510904,-0.41655572333508
"14",-0.941060051867046,-0.0834897858492124
"15",-0.254418620131732,-0.576141782846906
"16",-0.566522421646109,-0.301522938770296
"17",-0.401916070048615,-0.00974163622580439
"18",-0.0127653114922592,-0.542173186269466
"19",-0.0708809650232505,-0.579728185942034
"20",-0.0836207643573028,-0.21994737146601
"21",-0.0577567115663906,-0.449453985904174
"22",-0.335194087290151,-0.481014752461458
"23",-0.349137486289323,-0.0262980080982329
"24",-0.782492153764995,-0.0303540661396396
"25",-0.754919713177374,-0.183581642911619
"26",-0.232384703162591,-0.196555424113716
"27",-0.0714581620244496,-0.236314114840867
"28",-0.743714408942369,-0.420016493510791
"29",-0.00396361446580318,-0.470348375764722
"30",-0.276798326483962,-0.0555223916148941
"31",-0.155056116280905,-0.676041694483471
"32",-0.590584232682486,-0.0344265535183798
"33",-0.212859062569613,-0.536618865471509
"34",-0.322459468358184,-0.277042405330846
"35",-0.243194220243512,-0.596414177417441
"36",-0.241618755895833,-0.300524370327795
"37",-0.60555829231497,-0.0161619075535988
"38",-0.866451200663402,-0.0885413432632013
"39",-0.519848968831589,-0.473407841964478
"40",-0.138029262281624,-0.447854682474014
"41",-0.709745823912673,-0.298528284580876
"42",-0.222355562278819,-0.455549138140429
"43",-0.735037375051119,-0.0368862489145778
"44",-0.329067278230711,-0.443425405756075
"45",-0.333264375712967,-0.0541142655666982
"46",-0.112346257388896,-0.794870719534778
"47",-0.140446345191106,-0.365826159478528
"48",-0.281476878333029,-0.151447397659275
"49",-0.476216392857969,-0.00359187258186542
"50",-0.216315781304,-0.158169556304709
"51",-0.184295852976127,-0.0868795628831392
"52",-0.484812170600886,-0.00135068285109582
"53",-0.350116810732418,-0.109769407281384
"54",-0.0501323336741252,-0.294599204296676
"55",-0.0248800844681127,-0.738157122705907
"56",-0.00429017768307539,-0.511312872442577
"57",-0.422729677672968,-0.0330962322573474
"58",-0.0565629304540542,-0.279945191492187
"59",-0.0529909962999289,-0.836445762444703
"60",-0.717905966386681,-0.429352426709811
"61",-0.268875671035728,-0.353323692581832
"62",-0.0727069530083885,-0.570329997413135
"63",-0.196255956575731,-0.238342422378588
"64",-0.771467652303544,-0.0265783098234923
"65",-0.16567354662536,-0.127315077945865
"66",-0.292223195576771,-0.0375174587721963
"67",-0.277116360887106,-0.503673603203247
"68",-0.142794202930501,-0.892585547987055
"69",-0.182386077177434,-0.0869546764893464
"70",-0.0121114705168538,-0.372160798506977
"71",-0.0131052922396365,-0.425815290678864
"72",-0.389053116849057,-0.0198277968393914
"73",-0.708838117379694,-0.473010228475535
"74",-0.0599193778356513,-0.512539173572425
"75",-0.82246222740175,-0.0609771601617005
"76",-0.14655207098873,-0.445548181184151
"77",-0.360697458770928,-0.395560185472591
"78",-0.238595666600648,-0.542398171289841
"79",-0.352439227413943,-0.22589330263344
"80",-0.595421712074994,-0.0612439387801261
"81",-0.00212632960885414,-0.496563983298378
"82",-0.490580409749956,-0.0993274362597266
"83",-0.227290953534895,-0.0595914521959045
"84",-0.0491443455250811,-0.249499043157698
"85",-0.138858982851245,-0.175064905617807
"86",-0.742565570266344,-0.0374728592931231
"87",-0.373378326286222,-0.013318888174046
"88",-0.183955134404421,-0.1055509483627
"89",-0.246781001423854,-0.217806266559573
"90",-0.323810070061192,-0.569319364407103
"91",-0.00799421694213314,-0.617052240332851
"92",-0.178136984302859,-1.08310351457168
"93",-0.599615900773438,-0.00432284011971929
"94",-0.953205027013026,-0.0751118076454495
"95",-0.0918708291188259,-0.367563732860651
"96",-0.116467160378146,-0.326150721253961
"97",-0.706287809607536,-0.122944195560274
"98",-0.166268007153139,-0.152463551181611
"99",-0.0244160280925646,-0.688062075002699
"100",-0.00437442783099026,-0.516062082832969
"101",-0.0846941591201961,-0.224822315346015
"102",-0.78837494093017,-0.0601694694812084
"103",-0.349599536346404,-0.0852801901766396
"104",-0.590579653405735,-0.00966402566208657
"105",-0.654798168076438,-0.115155062128845
"106",-0.134248828593736,-0.195848635183809
"107",-0.524067925349729,-0.0697580982993345
"108",-0.701364550896425,-0.0792389209260803
"109",-0.617353606449608,-0.0766258711627128
"110",-0.00993132072708408,-0.384187958206027
"111",-0.00703900415436212,-0.405172950168545
"112",-0.14872742121282,-0.257701540926994
"113",-0.22441401915972,-0.65883938736806
"114",-0.728797326139438,-0.0201860838644376
"115",-0.471060860362441,-0.154322541914357
"116",-0.762916433757926,-0.040543391936559
"117",-0.330661901374138,-0.0712302852137666
"118",-0.397556864953021,-0.0280215135753082
"119",-0.248192358086837,-0.628318990254253
"120",-0.0521393639338795,-0.356315849057845
"121",-0.171897331384257,-0.608288135838994
"122",-0.434791098784215,-0.439734775944796
"123",-0.146994145773619,-0.902648292743115
"124",-0.0146814778881138,-0.392082732259958
"125",-0.402348619467919,-0.0388254111412537
"126",-0.646269875066914,-0.0822493693055325
"127",-0.212542865751794,-0.174681310695498
"128",-0.450836646030381,-0.157544831468576
"129",-0.0558775505927964,-0.322578729078099
"130",-0.425476734046995,-0.176712275137835
"131",-0.793557482895179,-0.0406638225904066
"132",-0.255375378840891,-0.0590784574996256
"133",-0.119720266054226,-0.23230294003542
"134",-0.267735281442746,-0.364740510543349
"135",-0.451514383124804,-0.06482149635686
"136",-0.045698814092596,-0.274660271622048
"137",-0.186241578979685,-0.291462110009284
"138",-0.34272810964551,-0.253321550643254
"139",-0.752788403376354,-0.390799491962265
"140",-0.0573622113517383,-0.528218895250807
"141",-0.478094600656637,-0.0516994151089138
"142",-0.208248927390791,-0.387384220367483
"143",-0.110351375417298,-0.357297381795297
"144",-0.372149737244242,-0.095747205583735
"145",-0.0332175322565389,-0.288590672892511
"146",-0.842221321525624,-0.0493256742225478
"147",-0.327564362205953,-0.678402807206347
"148",-0.107149800254775,-0.700921830432625
"149",-0.0476965893956346,-0.511883751370799
"150",-0.551146912767661,-0.32126914930036
