"","V1","V2"
"1",-0.200604085141143,-0.0980567932732709
"2",-0.183684440733427,-0.492580240269068
"3",-0.326955225711408,-0.250084980878772
"4",-0.0378921042278031,-0.163344297698847
"5",-0.069962510097268,-0.265412988077191
"6",-0.00379264884671561,-0.250394316595394
"7",-0.144640594666527,-0.0333393764681928
"8",-0.145928855335259,-0.88466186945189
"9",-0.767043552357808,-0.141580391040815
"10",-0.150437570402527,-0.399859874479931
"11",-0.125560280524321,-0.839310704687522
"12",-0.0971608637169898,-0.685618374805815
"13",-0.316139054753217,-0.302385856144372
"14",-0.758006027081318,-0.129953262163233
"15",-0.437120440003358,-0.672581963827714
"16",-0.270430519378163,-0.205742208741335
"17",-0.276987352306072,-0.0273168039557167
"18",-0.109472173632043,-0.562610723856478
"19",-0.0304112767227564,-0.525546068107286
"20",-0.0156533827106089,-0.199617062802862
"21",-0.163767413949129,-0.493382728905033
"22",-0.128299323175306,-0.381095635603965
"23",-0.254206641000939,-0.051600491345428
"24",-0.542301471848464,-0.0306335409322252
"25",-0.425635829739297,-0.109673590383567
"26",-0.0661064880669993,-0.143604025206629
"27",-0.0875569895279804,-0.259602665952986
"28",-0.395171336396467,-0.302439438892191
"29",-0.0294215896162632,-0.458963922042777
"30",-0.132306201613445,-0.0394246317533132
"31",-0.0724879718198424,-0.596515128401218
"32",-0.478465639083407,-0.0809507586517039
"33",-0.0711938240194887,-0.449902493138206
"34",-0.111745334166811,-0.200307159214772
"35",-0.430591073105447,-0.691328491231707
"36",-0.0664542285798766,-0.230011086005011
"37",-0.380980058929576,-0.00368223580565394
"38",-0.725046185623425,-0.147933321542148
"39",-0.241074133719014,-0.358433854266418
"40",-0.0280361161739776,-0.380842056811924
"41",-0.374800562283558,-0.200213622461652
"42",-0.0657996061270451,-0.372436221722697
"43",-0.578967431956941,-0.0774424165060769
"44",-0.472335492201073,-0.54510593814896
"45",-0.159233476140924,-0.0290295881041757
"46",-0.0921594696968542,-0.729113915880825
"47",-0.0218590467400811,-0.305156230595366
"48",-0.29517505736131,-0.212452149964661
"49",-0.335664438765472,-0.0230171823335354
"50",-0.230140413755345,-0.209721701425046
"51",-0.120631741808926,-0.0999444487706541
"52",-0.333844643952639,-0.0163392214048467
"53",-0.147202177354645,-0.0632582971878462
"54",-0.00440891153502432,-0.2724829850652
"55",-0.0936816068571505,-0.718499830705539
"56",-0.0338867650623775,-0.496877705570767
"57",-0.226511435485623,-0.010139824052058
"58",-0.00534860767475552,-0.257526584461
"59",-0.116787396986087,-0.804668513210859
"60",-0.37633265029003,-0.311048781365811
"61",-0.0823749466870399,-0.273034614548641
"62",-0.217445252971276,-0.622060141517855
"63",-0.0451976685494681,-0.18364926320046
"64",-0.540266975283917,-0.0309661912988898
"65",-0.145534105550039,-0.157095675917827
"66",-0.158122014449201,-0.0317075449265923
"67",-0.0988480553877157,-0.409197947019111
"68",-0.127724657890178,-0.820801705118023
"69",-0.094752463979551,-0.086241943388175
"70",-0.0289869936449688,-0.370025849890783
"71",-0.0142760043953853,-0.407848474833326
"72",-0.219237941554077,-0.0090542364552457
"73",-0.370320554440675,-0.349443808223783
"74",-0.0163104868067013,-0.4640367341667
"75",-0.664735404939439,-0.108990330682195
"76",-0.27730335112007,-0.515708411907658
"77",-0.486016014117664,-0.497652674026482
"78",-0.0842056982838451,-0.45115142826857
"79",-0.131835643928019,-0.154330990960736
"80",-0.33707866900097,-0.0224107905473271
"81",-0.0366783994764972,-0.486590256632959
"82",-0.243563030230379,-0.0479437058390915
"83",-0.141966600492008,-0.0697556345442743
"84",-0.0274331511899018,-0.246766030800256
"85",-0.147419461525733,-0.211148144410156
"86",-0.483893644606581,-0.021099018210839
"87",-0.226347665500004,-0.014177439483768
"88",-0.149338798501714,-0.132474799180129
"89",-0.295986374356828,-0.28544203957085
"90",-0.507985106370759,-0.676687857142407
"91",-0.104393142044584,-0.626763204286611
"92",-0.202300339148895,-1.012880857262
"93",-0.427882385374291,-0.0224196745245465
"94",-0.746379863404181,-0.110891600412464
"95",-0.00610514695359819,-0.31873345236744
"96",-0.01171268830463,-0.275359722095073
"97",-0.402167985545618,-0.0648149343905505
"98",-0.16712602207568,-0.190829876815072
"99",-0.0689060072126013,-0.661272966529287
"100",-0.0809125354793442,-0.5274757185474
"101",-0.0139706377543729,-0.202434350170953
"102",-0.643860908081639,-0.11122310338959
"103",-0.317617092153337,-0.138321237317284
"104",-0.439600563731601,-0.0375578689820993
"105",-0.36311427500435,-0.0582475708627515
"106",-0.0263343539350644,-0.162895750088982
"107",-0.278283330574257,-0.0274239280846195
"108",-0.415417304967542,-0.0364941185189873
"109",-0.347389910849056,-0.0321085049421465
"110",-0.0347368685446428,-0.384641822293946
"111",-0.0402415495702805,-0.407197728016004
"112",-0.0240201909833153,-0.20900377297705
"113",-0.0964355921613983,-0.565177777916249
"114",-0.501791968916622,-0.0221328653283303
"115",-0.217476098718666,-0.089363405512805
"116",-0.500774665465361,-0.0245026551677914
"117",-0.148847476284532,-0.0391445218290907
"118",-0.21501018433854,-0.0101106706225576
"119",-0.444608002907889,-0.724753437257449
"120",-0.121712098314424,-0.391295645018562
"121",-0.065169265931728,-0.526347638415319
"122",-0.184698986768333,-0.334124826479143
"123",-0.131724810686943,-0.829975032804841
"124",-0.0139424570726354,-0.3777172594148
"125",-0.209402136339213,-0.0142543282400669
"126",-0.368270347606073,-0.0362872779101314
"127",-0.0593427143604796,-0.129372928444981
"128",-0.458874656532809,-0.236989067761375
"129",-0.000623617794409152,-0.292143104136872
"130",-0.447144902829238,-0.25794206813249
"131",-0.533412850788523,-0.029792839944534
"132",-0.190026380019308,-0.084294181184539
"133",-0.016708078422988,-0.195359308218864
"134",-0.0822714361126975,-0.283372331717918
"135",-0.394863988190839,-0.120167528955501
"136",-0.0641410821035831,-0.29077669565755
"137",-0.265214213837799,-0.358101748331327
"138",-0.124512860896463,-0.178185202864586
"139",-0.402383072113562,-0.277245669973304
"140",-0.0188324441486917,-0.480163971271684
"141",-0.253059356034545,-0.0173658298966373
"142",-0.0530474251566541,-0.312197232251473
"143",-0.202715406790156,-0.412710052781507
"144",-0.164777983817002,-0.0515000437569906
"145",-0.0323437150071235,-0.290316859938864
"146",-0.654326595191719,-0.0844910117420364
"147",-0.542741144544458,-0.789295708722672
"148",-0.0650358836553823,-0.63456085608036
"149",-0.0154656240829653,-0.468263911825652
"150",-0.259086471209313,-0.223108141556417
