"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.693144624012903,0.399612264311661,"Hunter",2.92261828369692
"2","competitor","C-2",0.335778282311015,0.742614837872082,"Hunter",2.97923289883717
