"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.868173304012903,0.361560694311661,"Hunter",5.13253345343127
"2","competitor","C-2",0.407728332311015,0.707904567872082,"Hunter",4.40242945337196
