"","V1","V2"
"1",-0.162546436330768,-0.0521446614990856
"2",-0.0186604200244639,-0.40400707357366
"3",-0.70354214721466,-0.437910569944406
"4",-0.193030702951738,-0.241233538328075
"5",-0.307952411205791,-0.394478584476085
"6",-0.0985133788438476,-0.302836730357845
"7",-0.264504431106305,-0.0751707158532424
"8",-0.251268202319283,-0.976976689766812
"9",-0.751246895161877,-0.0720673443249246
"10",-0.0151766502488739,-0.323836635018455
"11",-0.194449060171372,-0.909511221969959
"12",-0.0562220437322196,-0.685738501178199
"13",-0.705613445953219,-0.501773023619409
"14",-0.758092623606985,-0.0691473370041884
"15",-0.140233862138145,-0.50517684755186
"16",-0.612095687037252,-0.374871225664259
"17",-0.302436936730731,-0.00678893604527204
"18",-0.00898809537904514,-0.520088951251708
"19",-0.151384428006847,-0.609811155459803
"20",-0.084861858807114,-0.233468163465424
"21",-0.0119550653024996,-0.413629243888094
"22",-0.429704720000969,-0.549592114004352
"23",-0.248151520007893,-0.016692784024169
"24",-0.664383659943478,-0.0461010225602254
"25",-0.742226272327913,-0.247449804214506
"26",-0.252938779682469,-0.235917449366503
"27",-0.0252070416518927,-0.219033445716634
"28",-0.808244396317194,-0.509583061046033
"29",-0.0302989598607813,-0.471520509486417
"30",-0.234710890529734,-0.0727587028048771
"31",-0.266239919831257,-0.723487431991759
"32",-0.439931758933616,-0.0144344852610336
"33",-0.311185427052396,-0.592723383803855
"34",-0.369550660652744,-0.333088362379278
"35",-0.13416223790818,-0.525922200568735
"36",-0.29270719773747,-0.350311580815852
"37",-0.51972443335517,-0.037735837546992
"38",-0.677057791683658,-0.0637447464225984
"39",-0.611151723382208,-0.556009847383353
"40",-0.21202031150321,-0.490544391159671
"41",-0.742545675944652,-0.376355312893382
"42",-0.306774340049789,-0.510837815653645
"43",-0.576045789966171,-0.0236775347325521
"44",-0.186528173415222,-0.372681576769037
"45",-0.295375152932139,-0.0786640256034866
"46",-0.224926447093156,-0.829755223684178
"47",-0.198012451931601,-0.405685175678008
"48",-0.159825796426305,-0.113478409088333
"49",-0.36594882723455,-0.000851899279193833
"50",-0.113344498632281,-0.12542319168154
"51",-0.121714833024898,-0.0815732413614873
"52",-0.378522777865445,-0.00189135946669962
"53",-0.341231609221046,-0.148466840055899
"54",-0.0650625886769001,-0.307347546359164
"55",-0.0873316717345184,-0.740477277146551
"56",-0.0385278822914472,-0.513846118613169
"57",-0.370502722853713,-0.0582244419458673
"58",-0.0695782351203409,-0.293295642954456
"59",-0.137030792388865,-0.845871363248836
"60",-0.787054222785075,-0.518769409721628
"61",-0.334039406742587,-0.409419937003819
"62",-0.0292441113457811,-0.527120582545508
"63",-0.22720053984787,-0.277463654622707
"64",-0.649376047534822,-0.0393392506024794
"65",-0.0900632333867216,-0.10930964312613
"66",-0.23461949548808,-0.0482361179281984
"67",-0.373992370910108,-0.566971279330678
"68",-0.26958769233887,-0.930401276643121
"69",-0.135987626361641,-0.0911728471026427
"70",-0.0163007052994913,-0.368892205193823
"71",-0.0413029960025992,-0.432554029334114
"72",-0.32489807582964,-0.0361216575365289
"73",-0.789751447370494,-0.565098575193261
"74",-0.12779829557412,-0.539726602815192
"75",-0.648022482362494,-0.04377168407347
"76",-0.0603858492623614,-0.393243870893725
"77",-0.209139464229297,-0.326009397445693
"78",-0.340028756851913,-0.602017970377719
"79",-0.384817688557504,-0.279858656497636
"80",-0.546066501398078,-0.100079419828699
"81",-0.0298406850590332,-0.4962352023578
"82",-0.471128860431804,-0.144213824315477
"83",-0.160520472746477,-0.0576057142746072
"84",-0.0368683556041261,-0.249616451513065
"85",-0.0639550202716811,-0.151298357102192
"86",-0.648814330005059,-0.0639016850520068
"87",-0.296725618478303,-0.0213697513245836
"88",-0.107353285948167,-0.0902730543767551
"89",-0.128301915194491,-0.173355448469264
"90",-0.188769755983,-0.492188259465598
"91",-0.0252079390867467,-0.600930243845439
"92",-0.319793774588966,-1.11694893207701
