"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.208044134012903,0.219664114311661,"Hunter",3.62052428630611
"2","competitor","C-2",0.158727952311015,0.743550877872083,"Hunter",5.60341707493847
