"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.832986844012903,0.343211474311661,"Hunter",0.448351048466524
"2","competitor","C-2",0.273888212311015,0.722138047872082,"Hunter",2.0398309932057
