"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.719658994012903,0.316498424311661,"Hunter",0.907730446045195
"2","competitor","C-2",0.252846512311015,0.949924697872083,"Hunter",1.54763459438149
