"","V1","V2"
"1",-0.0599813460247674,-0.0235627898340256
"2",-0.0321069144929298,-0.314236636200383
"3",-0.764074585708865,-0.450500086947972
"4",-0.251960704710255,-0.206804364568672
"5",-0.425144747694438,-0.360760269060093
"6",-0.183107798054314,-0.247938339336389
"7",-0.216721537153557,-0.0644166819778063
"8",-0.534555071826801,-0.866189415210099
"9",-0.449932564466011,-0.106441746119477
"10",-0.016062347155527,-0.244125746933753
"11",-0.454404097988186,-0.797737665677175
"12",-0.22608043817016,-0.576788531486857
"13",-0.795879712678441,-0.508421763427145
"14",-0.461611664143009,-0.105512834643689
"15",-0.0759811018663131,-0.409875521918732
"16",-0.664569162708875,-0.382331266683626
"17",-0.165066977979029,-0.00201458005473722
"18",-0.103327575318593,-0.420477669780771
"19",-0.344026175050857,-0.528912210241779
"20",-0.135255600863132,-0.183110909023873
"21",-0.0384748530907678,-0.322864818234187
"22",-0.592983211190129,-0.515981305856317
"23",-0.11778871824706,-0.00311119892442156
"24",-0.458961671090779,-0.0819705454103539
"25",-0.686002037751285,-0.281353342161107
"26",-0.304578982949314,-0.210418773058857
"27",-0.0223606385554994,-0.156050272081251
"28",-0.875956435550896,-0.527894951292978
"29",-0.1526850778296,-0.385434891172809
"30",-0.187778603448244,-0.0580116867754069
"31",-0.497160000766301,-0.646989568105526
"32",-0.220448627396736,-0.0199775076579119
"33",-0.501646060085818,-0.537985486124822
"34",-0.451747167659979,-0.313864111988306
"35",-0.0800820123570211,-0.427741088852477
"36",-0.392947683521898,-0.319038922891677
"37",-0.373629082319033,-0.0598109324516848
"38",-0.38300615083986,-0.0890897851898793
"39",-0.746155712168398,-0.545402415134644
"40",-0.371571710439423,-0.432844642876573
"41",-0.761142601347158,-0.399325132580036
"42",-0.469072878940385,-0.464555017569573
"43",-0.3285324931462,-0.0450629661456558
"44",-0.0619718814354175,-0.2974095862214
"45",-0.246114775297155,-0.0718331663812591
"46",-0.478047599407079,-0.733680404827601
"47",-0.327165384713001,-0.355205137000459
"48",-0.0292223448140924,-0.0722411946584283
"49",-0.205437162218478,-0.00388891606662113
"50",-0.0142429330090215,-0.0789426134248908
"51",-0.065984765599577,-0.0476741263612094
"52",-0.221397250051789,-0.00702372776818051
"53",-0.331631014140015,-0.142439388873607
"54",-0.145590274516495,-0.24633426308459
"55",-0.284338483905473,-0.630997085052322
"56",-0.175540502054609,-0.424285789262142
"57",-0.290034053035874,-0.0622128983445773
"58",-0.145133489806185,-0.234504840984694
"59",-0.368805188598908,-0.731915904265945
"60",-0.864762345065472,-0.533650752424166
"61",-0.454379278113412,-0.377712598721626
"62",-0.0720258328455473,-0.423792297455402
"63",-0.30118390962488,-0.244388527502401
"64",-0.440106001544026,-0.0735532885596584
"65",-0.0262376039262264,-0.0656529147136205
"66",-0.164860082193528,-0.0346160086146513
"67",-0.550363458551072,-0.523896220710063
"68",-0.548276006287151,-0.828792408272308
"69",-0.0998863398546554,-0.0601378159888751
"70",-0.0986561420537654,-0.291616699526734
"71",-0.159097819575388,-0.353420057339738
"72",-0.232740621728492,-0.0353121272799919
"73",-0.888247332903637,-0.575762074540348
"74",-0.298178152222989,-0.463310630729727
"75",-0.373963254295301,-0.0699708410746219
"76",-0.0267934053885147,-0.306115650075779
"77",-0.0636815899216066,-0.258771343935585
"78",-0.531673029751924,-0.550328496645311
"79",-0.439087387494707,-0.267775489142169
"80",-0.45066703764284,-0.122376752949814
"81",-0.157443075415023,-0.406968116017697
"82",-0.429698680393839,-0.154695891269957
"83",-0.0908421651236623,-0.0315363255602428
"84",-0.0792141128271274,-0.188797301218766
"85",-0.0104511287375158,-0.0986170116140256
"86",-0.47853573586441,-0.0986695688689737
"87",-0.190768666754415,-0.0170339596443246
"88",-0.0372512335508293,-0.0513455349578303
"89",-0.0143390043617615,-0.120312800242759
"90",-0.0898595689427483,-0.402244452698701
"91",-0.154803646200407,-0.495565295377543
"92",-0.635999320407562,-0.99913126851776
"93",-0.287669253100426,-0.0206582635167748
"94",-0.493513556910724,-0.109406950769103
"95",-0.266708026753923,-0.340011852723422
"96",-0.272324781573733,-0.308371207515867
