"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.646703264012903,0.143533444311661,"Hunter",0.303354114682229
"2","competitor","C-2",0.240793622311015,0.792340257872082,"Hunter",2.96211909066408
