"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.214816554012903,0.335485194311661,"Hunter",1.28590452646789
"2","competitor","C-2",0.322349352311015,0.833843637872082,"Hunter",0.396055224969849
