"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.773663114012903,0.375281234311661,"Hunter",3.24860687683031
"2","competitor","C-2",0.434075652311015,0.695553667872082,"Hunter",0.957121707138043
