"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.747122294012903,0.371497534311661,"Hunter",0.0625864383820911
"2","competitor","C-2",0.294727112311015,0.675031917872082,"Hunter",4.11795952350897
