"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.308451914012903,0.271801214311661,"Hunter",5.44167176113978
"2","competitor","C-2",0.0707391523110151,0.814670297872083,"Hunter",5.60341707493847
