"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.706871734012903,0.270108494311661,"Hunter",2.62055007181199
"2","competitor","C-2",0.345076742311015,0.710140527872082,"Hunter",3.71601957012513
