"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.699316504012903,0.265625534311661,"Hunter",2.18404585829941
"2","competitor","C-2",0.339745042311015,0.717122747872082,"Hunter",0.7298839252466
