"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.837851634012903,0.399797034311661,"Hunter",3.36608476353584
"2","competitor","C-2",0.443236732311015,0.674429587872082,"Hunter",0.368896286148177
