"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.893000714012903,0.412389824311661,"Hunter",1.11643262358003
"2","competitor","C-2",0.390473792311015,0.654031747872082,"Hunter",4.40242945337196
