"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.602011694012903,0.179372164311661,"Hunter",0.315534090461394
"2","competitor","C-2",0.375026242311015,0.710291667872083,"Hunter",5.44722834532524
