"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.688602544012903,0.339905964311661,"Hunter",2.1925797857946
"2","competitor","C-2",0.389768402311015,0.815627637872082,"Hunter",6.13264395044782
