"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.261730124012903,0.303876374311661,"Hunter",5.69028314628759
"2","competitor","C-2",0.327323492311015,0.777494207872082,"Hunter",4.80043384478955
