"","V1","V2"
"1",-0.255904184474779,-0.0404385622439121
"2",-0.198251562660754,-0.358798221726067
"3",-0.363169935795785,-0.329820830333619
"4",-0.0603021670232916,-0.152151960526906
"5",-0.0813534778284152,-0.276389586638719
"6",-0.015110596945127,-0.209029809741221
"7",-0.194730536908554,-0.0295412551458149
"8",-0.102164475441237,-0.806839640189763
"9",-0.879558344169244,-0.13398104000387
"10",-0.170445876459599,-0.280924437255419
"11",-0.0859980237261757,-0.751262378973669
"12",-0.0758160138159458,-0.570826663004968
"13",-0.344838099552355,-0.381321908826604
"14",-0.870186653323247,-0.127905989777154
"15",-0.465007100089075,-0.500428280998964
"16",-0.30665921471516,-0.272743225801706
"17",-0.346143821877479,-0.00302231900312994
"18",-0.105489906520049,-0.438800781381045
"19",-0.0130940596641435,-0.472795052408221
"20",-0.0349280362391788,-0.154767744963214
"21",-0.175515753137316,-0.362358447462297
"22",-0.130837550144478,-0.408734137687884
"23",-0.319368528699097,-0.012883057492972
"24",-0.63677784122973,-0.0601462406999832
"25",-0.490758036283146,-0.188680098817324
"26",-0.0926026249806041,-0.146970603609952
"27",-0.113305964043768,-0.171480386181616
"28",-0.431719564369415,-0.395735513150489
"29",-0.02409216714458,-0.371160507957807
"30",-0.181033582231062,-0.0282568924897014
"31",-0.0491120947335986,-0.565889172791316
"32",-0.56654978035584,-0.0471642813433181
"33",-0.0621498589052068,-0.446646501017611
"34",-0.134233872694531,-0.226641620483209
"35",-0.455652132331531,-0.517272868176633
"36",-0.0818474783128508,-0.239634767158932
"37",-0.459878098358215,-0.0278690129183987
"38",-0.833450453183872,-0.125575385228065
"39",-0.255968354612101,-0.420182485310898
"40",-0.0240621258789299,-0.360857956943722
"41",-0.422215927478593,-0.284924048260497
"42",-0.0647230128232202,-0.375373006965541
"43",-0.677210956265179,-0.0640920479763301
"44",-0.517860348709485,-0.38991102172579
"45",-0.210785882331145,-0.0322431056417999
"46",-0.058627011063857,-0.668793848909372
"47",-0.0259127548347745,-0.288192345123765
"48",-0.352081960127936,-0.120502844378861
"49",-0.41162716563494,-0.00547097820264124
"50",-0.279400127341282,-0.118944115867076
"51",-0.165306379682505,-0.0488307411577658
"52",-0.409783513815779,-0.00402870191256634
"53",-0.19134967991293,-0.0821764635610624
"54",-0.0146753856091171,-0.217915413701276
"55",-0.0669436206586243,-0.612382674896569
"56",-0.0246944770777083,-0.407619393918375
"57",-0.28732815992528,-0.0230017822612906
"58",-0.0172408447773346,-0.20545453239387
"59",-0.0820031827047701,-0.7023651675816
"60",-0.409923973890399,-0.401321511629886
"61",-0.0937627312442899,-0.288999560899541
"62",-0.222287143198568,-0.472698245079864
"63",-0.0651120161487306,-0.18043388851151
"64",-0.634988290434181,-0.0559235691122093
"65",-0.18884055836883,-0.0843401555971613
"66",-0.211588530325525,-0.0145548406709533
"67",-0.0960212626382464,-0.423323737796882
"68",-0.0876019184769902,-0.758975721336742
"69",-0.136502554034781,-0.0476407190606816
"70",-0.0340196678392041,-0.284859701281631
"71",-0.0119184168207805,-0.331764724483042
"72",-0.280867952393461,-0.00852233976168754
"73",-0.398638108964979,-0.439033471354831
"74",-0.00463082166854833,-0.411951941751591
"75",-0.76954168895648,-0.095412154366455
"76",-0.301732285831292,-0.370208449936839
"77",-0.537982058477586,-0.350433589306922
"78",-0.075848581963027,-0.454176230965322
"79",-0.161851765280815,-0.18441708824242
"80",-0.406269689927339,-0.0651258796613616
"81",-0.0293883448066304,-0.394535498991766
"82",-0.298802656907132,-0.087223364592579
"83",-0.19168058425514,-0.0287080536621445
"84",-0.0451190429889989,-0.178938465233493
"85",-0.186027056729359,-0.12473540849201
"86",-0.571263993503613,-0.0610428290756543
"87",-0.289579623273999,-0.00194192653680207
"88",-0.195274856195705,-0.0665663907613221
"89",-0.346141492348127,-0.176747772594034
"90",-0.544161582425558,-0.502455123938996
"91",-0.0918867037958803,-0.504484837418786
"92",-0.150079214486803,-0.933302086274363
"93",-0.513390148354521,-0.0189944400099755
"94",-0.858057337244546,-0.12086604751501
"95",-0.00851127853067513,-0.285549119200321
"96",-0.0190050147749346,-0.250924360762855
"97",-0.47141797319231,-0.130514566766837
"98",-0.21019204676251,-0.107565990994286
"99",-0.0447061121971284,-0.566957732596648
"100",-0.0765361300705859,-0.413860378263101
"101",-0.0325281581600452,-0.15908530225836
"102",-0.746615659803151,-0.0913394108460556
"103",-0.383666582258574,-0.0678409109115772
"104",-0.525925037133898,-0.0235755871905879
"105",-0.429114113872695,-0.118225520403122
"106",-0.0490521613439603,-0.137556030923162
"107",-0.340383251508857,-0.0649762157918181
"108",-0.490857646525531,-0.0920655913783805
"109",-0.415963757490472,-0.0807604382806201
"110",-0.0391528527784117,-0.295591967530905
"111",-0.0430630449610521,-0.314187544962474
"112",-0.0397880309095836,-0.19322181587764
"113",-0.0771457518267445,-0.556701783861646
"114",-0.593121519227583,-0.0455307647139917
"115",-0.264030431710411,-0.133344838478863
"116",-0.589594061484296,-0.0659553352781811
"117",-0.197417254789159,-0.0467495499579036
"118",-0.275232220964842,-0.0162013456905577
"119",-0.467822073568335,-0.546465939184166
"120",-0.138664388591314,-0.277733879931454
"121",-0.0480751710739986,-0.506842730881864
"122",-0.19736294354404,-0.381826131855313
"123",-0.0909545855231196,-0.768353992643913
"124",-0.0151320125064188,-0.302019819712923
"125",-0.267806279461055,-0.0258625544659571
"126",-0.438417260145364,-0.0887215833194285
"127",-0.0875356999023624,-0.12589619441184
"128",-0.532541830382895,-0.145175652456287
"129",-0.0074415893976654,-0.242919820956486
"130",-0.517608969238299,-0.159799500909345
"131",-0.625711258925938,-0.0696803820349484
"132",-0.245049264924379,-0.0323552706640372
"133",-0.0345468674113937,-0.168345228722176
"134",-0.0924382006410865,-0.299013674362059
"135",-0.471164316978003,-0.0604223227471155
"136",-0.0833227702506268,-0.202538089332427
"137",-0.304435669957947,-0.236221228972172
"138",-0.150840897524826,-0.207667349841084
"139",-0.442801672539941,-0.37085199740334
"140",-0.00578392639155381,-0.425749000228734
"141",-0.314532582483992,-0.0445967707961429
"142",-0.0578858065096735,-0.313498226998719
"143",-0.228347106165439,-0.286298053004781
"144",-0.212263854369593,-0.0721178181707222
"145",-0.0465240829573664,-0.212588743747087
"146",-0.759066138779618,-0.0860772116808088
"147",-0.571200308706488,-0.600737099181514
"148",-0.0384810601817917,-0.584127886601792
"149",-0.00384089232487733,-0.410455016841352
"150",-0.292028105313691,-0.288615075396201
