"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.727699264012903,0.301804674311661,"Hunter",3.51628681251122
"2","competitor","C-2",0.199396342311015,0.744195157872082,"Hunter",3.66760267684147
