"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.803580084012903,0.375035644311661,"Hunter",0.0625864383820911
"2","competitor","C-2",0.343164992311015,0.704251297872082,"Hunter",0.542794081643653
