"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.763339094012903,0.232035934311661,"Hunter",0.315534090461394
"2","competitor","C-2",0.339123032311015,0.777993007872083,"Hunter",0.0431893610673884
