"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.538732024012903,0.109736804311661,"Hunter",0.303354114682229
"2","competitor","C-2",0.352113482311015,0.772143977872082,"Hunter",6.00589014858605
