"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.220073644012903,0.265604474311661,"Hunter",3.88467093542859
"2","competitor","C-2",0.271363152311015,0.785767057872082,"Hunter",2.99482163393056
