"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.592717644012903,0.126635124311661,"Hunter",0.303354114682229
"2","competitor","C-2",0.296453552311015,0.782242117872082,"Hunter",2.96211909066408
