"","V1","V2"
"1",-0.326674617786473,-0.0498525211698599
"2",-0.345514932522017,-0.325279875789665
"3",-0.229579823763337,-0.236991986378172
"4",-0.0430246206789537,-0.0756777849179254
"5",-0.025395016789659,-0.168000925314975
"6",-0.0317555282929668,-0.125341043843627
"7",-0.187053120220012,-0.00329641778608198
"8",-0.129887843302764,-0.633515293365572
"9",-0.921956082304405,-0.230734155963639
"10",-0.301005206126605,-0.250923452803017
"11",-0.130932064979236,-0.590949601762339
"12",-0.17094665957925,-0.458574516948441
"13",-0.206964658053768,-0.274281474208749
"14",-0.904637623108198,-0.221375267718102
"15",-0.675093625120792,-0.510980575083967
"16",-0.190756628954113,-0.185985623392863
"17",-0.380600748887262,-0.0235217208901823
"18",-0.22559903786695,-0.364537128510165
"19",-0.0249950960861544,-0.338917107934291
"20",-0.0621203597817227,-0.0881803424094993
"21",-0.316928177787575,-0.322058763281042
"22",-0.0453972653121351,-0.275250526245707
"23",-0.370979582865109,-0.0324725229926293
"24",-0.614714458771199,-0.104265131248156
"25",-0.378925522258906,-0.15231946145273
"26",-0.0580478717871357,-0.0715194594592956
"27",-0.205212633887053,-0.138000282030642
"28",-0.279545563682182,-0.297118342524358
"29",-0.0932531027652483,-0.277192348907465
"30",-0.182608258773717,-0.00286442987602982
"31",-0.0259529292401809,-0.409747933463698
"32",-0.627766002418621,-0.108915548775417
"33",-0.0112830264138518,-0.305339668502099
"34",-0.0649209019689386,-0.132509173461347
"35",-0.66635101573444,-0.523242120652592
"36",-0.0306392293523501,-0.139658389400322
"37",-0.434028104330633,-0.0442713142230752
"38",-0.893385017499074,-0.221352766776031
"39",-0.132046238280617,-0.294498206410415
"40",-5.43513923671145e-05,-0.237333497928612
"41",-0.289758542380988,-0.211479570932923
"42",-0.0109775623091582,-0.246595157116529
"43",-0.717350166640101,-0.135867907383004
"44",-0.71706393232177,-0.426657929642345
"45",-0.194424984670205,-0.00550974826938486
"46",-0.0693980966952517,-0.507027405318773
"47",-0.0034735567895034,-0.178819721883744
"48",-0.471661190222497,-0.149330210966004
"49",-0.441601105972842,-0.0359814852895834
"50",-0.391864937000227,-0.132368843236769
"51",-0.219422487309348,-0.0345289294010407
"52",-0.432472568945478,-0.0320079792289564
"53",-0.14787477017988,-0.0336133626460358
"54",-0.0488931896083885,-0.138451596445074
"55",-0.146162600054441,-0.485543061348793
"56",-0.0931028387969395,-0.306842239039472
"57",-0.264222506024053,-0.00967525060077714
"58",-0.0491612787805657,-0.127962629336224
"59",-0.150153834110754,-0.558094241593306
"60",-0.259824747144082,-0.298398612466626
"61",-0.0308775548783859,-0.178237195488079
"62",-0.384198052555717,-0.427693364150332
"63",-0.0349704538623701,-0.0953284884275949
"64",-0.619424029573376,-0.102680011571432
"65",-0.272016258705107,-0.0776535400467216
"66",-0.224872057647512,-0.00120363524306726
"67",-0.0254881035064438,-0.285837563970845
"68",-0.0957339479943401,-0.585129394102928
"69",-0.17115104590356,-0.0217225242093598
"70",-0.106956017659424,-0.209757214512209
"71",-0.0669437480910961,-0.238003912618141
"72",-0.276938238542486,-0.00313162090088345
"73",-0.245702392933835,-0.3261960783111
"74",-0.0196527939064207,-0.2887027465313
"75",-0.814706824954794,-0.180037311583357
"76",-0.472338814774699,-0.361397645561345
"77",-0.730736677558974,-0.395900234458057
"78",-0.016756155865579,-0.311221937815491
"79",-0.0927331661159126,-0.103118393988848
"80",-0.347734006934952,-0.0538888875348912
"81",-0.103043631562253,-0.298778631997691
"82",-0.235023684672247,-0.0505311264947467
"83",-0.235440126381929,-0.019412315959131
"84",-0.10306779821545,-0.12017231000327
"85",-0.284788536995273,-0.115408124936265
"86",-0.529621398710506,-0.0864151169883322
"87",-0.303045568075102,-0.00521594874416354
"88",-0.270833046266915,-0.0617352708601339
"89",-0.484119404286145,-0.200414322309154
"90",-0.763083187195052,-0.530088304862117
"91",-0.203752533983464,-0.412945149641556
"92",-0.174171974205059,-0.744393184798898
"93",-0.530612374983834,-0.0613340576409535
"94",-0.875459621790589,-0.207652848358898
"95",-0.00740565931407,-0.18067623268436
"96",-0.00926129326982656,-0.15138535149855
"97",-0.381019277006839,-0.108483340331244
"98",-0.307782090339717,-0.105399984271264
"99",-0.109364031010832,-0.439444339977118
"100",-0.182211069214497,-0.33399306195707
"101",-0.0571232816943322,-0.0903935872272686
"102",-0.79906135384672,-0.174974316110411
"103",-0.48000535787442,-0.104228614198115
"104",-0.55838782843231,-0.0725112853632914
"105",-0.344325368778757,-0.0925999111792137
"106",-0.0516337447670923,-0.0683938232656795
"107",-0.283925303121639,-0.0424226288259888
"108",-0.418960509955034,-0.0868594754402719
"109",-0.348744106467963,-0.065507550906168
"110",-0.117037695594341,-0.221135465905546
"111",-0.125301033699358,-0.238515060260148
"112",-0.0241147061608146,-0.106030473451491
"113",-0.0261720613705413,-0.39798071039634
"114",-0.577287936193984,-0.0864424583522501
"115",-0.187491910623799,-0.0775591455981897
"116",-0.546896868020228,-0.0934247296261361
"117",-0.172819954682432,-0.0121413531856801
"118",-0.261099156307533,-0.00493399040361563
"119",-0.683069838667424,-0.550857875572217
"120",-0.259571290366537,-0.239249433231961
"121",-0.0139867038562597,-0.357618999052174
"122",-0.0913396893427396,-0.25847895164523
"123",-0.0983374666052719,-0.593153344811281
"124",-0.0721666705642816,-0.214962211633323
"125",-0.24470959184092,-0.00844718550290811
"126",-0.36707611401992,-0.0747275477046421
"127",-0.0636980202305205,-0.0569872837946284
"128",-0.663960274216544,-0.206477517170472
"129",-0.031766089727269,-0.154224499618911
"130",-0.655514363589418,-0.217886622018261
"131",-0.587683345901457,-0.104646887187625
"132",-0.307737173208268,-0.0385355681938312
"133",-0.0359512855577678,-0.090505388847791
"134",-0.0291259722417194,-0.186034362589245
"135",-0.55995786036168,-0.111616368065952
"136",-0.17067796610433,-0.15636322905437
"137",-0.452871261062336,-0.244919113170679
"138",-0.0799139363230583,-0.119495116635269
"139",-0.292974538105211,-0.27960165753971
"140",-0.0230581250122382,-0.300948193438499
"141",-0.271952172439467,-0.0257251201588474
"142",-0.0106558555073906,-0.196980285679798
"143",-0.373320383913414,-0.270762984579089
"144",-0.168825430205593,-0.0292292924815604
