"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.258248024012903,0.245732664311661,"Hunter",3.62052428630611
"2","competitor","C-2",0.114733552311015,0.779110587872083,"Hunter",5.60341707493847
