"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.46104149255003,0.17907474202402,"Hunter",0.86005096514629
"2","competitor","C-2",0.784879929398791,0.961085514208989,"Hunter",3.30230558463703
