"","pointType","ID","xLocation","yLocation","competitorType","headingRadians"
"1","competitor","C-1",0.46768022255003,0.17876296202402,"Hunter",1.46508888072975
"2","competitor","C-2",0.673200789398791,0.942981094208989,"Hunter",3.30230558463703
